收藏品名称,皮肤名称,品质,磨损区间,磨损,buff_goods_id,收藏品英文名称,品质代码,市场哈希名称,crate_id,price_buff
CS20 Case,AWP | 野火,隐秘级,0.01 ~ 0.7,崭新出厂,773715,CS20 Case,rarity_ancient_weapon,AWP | Wildfire,crate-4669,1117.99
墨彩收藏品,R8左轮手枪 | 暗室,工业级,0 ~ 0.80339,久经沙场,1133081,The Achroma Collection,rarity_uncommon_weapon,R8 Revolver | Dark Chamber,,0.12
墨彩收藏品,R8左轮手枪 | 暗室,工业级,0 ~ 0.80339,破损不堪,1133264,The Achroma Collection,rarity_uncommon_weapon,R8 Revolver | Dark Chamber,,0.09
墨彩收藏品,R8左轮手枪 | 暗室,工业级,0 ~ 0.80339,战痕累累,1133106,The Achroma Collection,rarity_uncommon_weapon,R8 Revolver | Dark Chamber,,0.08
墨彩收藏品,SCAR-20 | 锌元素,消费级,0 ~ 0.6,崭新出厂,1133080,The Achroma Collection,rarity_common_weapon,SCAR-20 | Zinc,,0.2
墨彩收藏品,SCAR-20 | 锌元素,消费级,0 ~ 0.6,略有磨损,1133163,The Achroma Collection,rarity_common_weapon,SCAR-20 | Zinc,,0.05
墨彩收藏品,SCAR-20 | 锌元素,消费级,0 ~ 0.6,久经沙场,1133099,The Achroma Collection,rarity_common_weapon,SCAR-20 | Zinc,,0.03
墨彩收藏品,SCAR-20 | 锌元素,消费级,0 ~ 0.6,破损不堪,1133213,The Achroma Collection,rarity_common_weapon,SCAR-20 | Zinc,,0.02
墨彩收藏品,SCAR-20 | 锌元素,消费级,0 ~ 0.6,战痕累累,1133083,The Achroma Collection,rarity_common_weapon,SCAR-20 | Zinc,,0.02
墨彩收藏品,SSG 08 | 无漫风格,消费级,0 ~ 0.5,崭新出厂,1133072,The Achroma Collection,rarity_common_weapon,SSG 08 | Sans Comic,,0.2
墨彩收藏品,SSG 08 | 无漫风格,消费级,0 ~ 0.5,略有磨损,1133131,The Achroma Collection,rarity_common_weapon,SSG 08 | Sans Comic,,0.05
墨彩收藏品,SSG 08 | 无漫风格,消费级,0 ~ 0.5,久经沙场,1133107,The Achroma Collection,rarity_common_weapon,SSG 08 | Sans Comic,,0.03
墨彩收藏品,SSG 08 | 无漫风格,消费级,0 ~ 0.5,破损不堪,1133236,The Achroma Collection,rarity_common_weapon,SSG 08 | Sans Comic,,0.02
墨彩收藏品,SSG 08 | 无漫风格,消费级,0 ~ 0.5,战痕累累,1133269,The Achroma Collection,rarity_common_weapon,SSG 08 | Sans Comic,,0.16
墨彩收藏品,双持贝瑞塔 | 银流,消费级,0 ~ 0.678431,崭新出厂,1133129,The Achroma Collection,rarity_common_weapon,Dual Berettas | Silver Pour,,0.24
墨彩收藏品,双持贝瑞塔 | 银流,消费级,0 ~ 0.678431,略有磨损,1133070,The Achroma Collection,rarity_common_weapon,Dual Berettas | Silver Pour,,0.05
墨彩收藏品,双持贝瑞塔 | 银流,消费级,0 ~ 0.678431,久经沙场,1133043,The Achroma Collection,rarity_common_weapon,Dual Berettas | Silver Pour,,0.03
墨彩收藏品,双持贝瑞塔 | 银流,消费级,0 ~ 0.678431,破损不堪,1133135,The Achroma Collection,rarity_common_weapon,Dual Berettas | Silver Pour,,0.04
墨彩收藏品,双持贝瑞塔 | 银流,消费级,0 ~ 0.678431,战痕累累,1133147,The Achroma Collection,rarity_common_weapon,Dual Berettas | Silver Pour,,0.02
墨彩收藏品,新星 | 气流,消费级,0 ~ 0.65,崭新出厂,1133172,The Achroma Collection,rarity_common_weapon,Nova | Currents,,0.23
墨彩收藏品,新星 | 气流,消费级,0 ~ 0.65,略有磨损,1133055,The Achroma Collection,rarity_common_weapon,Nova | Currents,,0.05
墨彩收藏品,新星 | 气流,消费级,0 ~ 0.65,久经沙场,1133058,The Achroma Collection,rarity_common_weapon,Nova | Currents,,0.03
墨彩收藏品,新星 | 气流,消费级,0 ~ 0.65,破损不堪,1133152,The Achroma Collection,rarity_common_weapon,Nova | Currents,,0.03
墨彩收藏品,新星 | 气流,消费级,0 ~ 0.65,战痕累累,1133200,The Achroma Collection,rarity_common_weapon,Nova | Currents,,0.02
墨彩收藏品,格洛克18型 | 追踪锁定,受限级,0 ~ 0.7,崭新出厂,1133261,The Achroma Collection,rarity_mythical_weapon,Glock-18 | Trace Lock,,40.0
墨彩收藏品,格洛克18型 | 追踪锁定,受限级,0 ~ 0.7,略有磨损,1133168,The Achroma Collection,rarity_mythical_weapon,Glock-18 | Trace Lock,,15.1
墨彩收藏品,格洛克18型 | 追踪锁定,受限级,0 ~ 0.7,久经沙场,1133148,The Achroma Collection,rarity_mythical_weapon,Glock-18 | Trace Lock,,7.98
墨彩收藏品,格洛克18型 | 追踪锁定,受限级,0 ~ 0.7,破损不堪,1133272,The Achroma Collection,rarity_mythical_weapon,Glock-18 | Trace Lock,,8.49
墨彩收藏品,格洛克18型 | 追踪锁定,受限级,0 ~ 0.7,战痕累累,1133233,The Achroma Collection,rarity_mythical_weapon,Glock-18 | Trace Lock,,6.89
墨彩收藏品,沙漠之鹰 | 每日鹰爆,军规级,0 ~ 0.58,崭新出厂,1133231,The Achroma Collection,rarity_rare_weapon,Desert Eagle | The Daily Deagle,,6.74
墨彩收藏品,沙漠之鹰 | 每日鹰爆,军规级,0 ~ 0.58,略有磨损,1133229,The Achroma Collection,rarity_rare_weapon,Desert Eagle | The Daily Deagle,,2.7
墨彩收藏品,沙漠之鹰 | 每日鹰爆,军规级,0 ~ 0.58,久经沙场,1133209,The Achroma Collection,rarity_rare_weapon,Desert Eagle | The Daily Deagle,,1.09
墨彩收藏品,沙漠之鹰 | 每日鹰爆,军规级,0 ~ 0.58,破损不堪,1133268,The Achroma Collection,rarity_rare_weapon,Desert Eagle | The Daily Deagle,,1.16
墨彩收藏品,沙漠之鹰 | 每日鹰爆,军规级,0 ~ 0.58,战痕累累,1133240,The Achroma Collection,rarity_rare_weapon,Desert Eagle | The Daily Deagle,,0.99
墨彩收藏品,法玛斯 | 复仇,工业级,0 ~ 0.6,崭新出厂,1133165,The Achroma Collection,rarity_uncommon_weapon,FAMAS | Vendetta,,0.98
墨彩收藏品,法玛斯 | 复仇,工业级,0 ~ 0.6,略有磨损,1133188,The Achroma Collection,rarity_uncommon_weapon,FAMAS | Vendetta,,0.23
墨彩收藏品,法玛斯 | 复仇,工业级,0 ~ 0.6,久经沙场,1133170,The Achroma Collection,rarity_uncommon_weapon,FAMAS | Vendetta,,0.08
墨彩收藏品,法玛斯 | 复仇,工业级,0 ~ 0.6,破损不堪,1133238,The Achroma Collection,rarity_uncommon_weapon,FAMAS | Vendetta,,0.09
墨彩收藏品,法玛斯 | 复仇,工业级,0 ~ 0.6,战痕累累,1133174,The Achroma Collection,rarity_uncommon_weapon,FAMAS | Vendetta,,0.08
无畏收藏品,AUG | 深蓝电镀处理,军规级,0 ~ 0.08,崭新出厂,33988,The Alpha Collection,rarity_rare_weapon,AUG | Anodized Navy,,189.4
无畏收藏品,AUG | 深蓝电镀处理,军规级,0 ~ 0.08,略有磨损,33989,The Alpha Collection,rarity_rare_weapon,AUG | Anodized Navy,,666.0
无畏收藏品,FN57 | 电镀青铜,消费级,0 ~ 0.08,崭新出厂,34704,The Alpha Collection,rarity_common_weapon,Five-SeveN | Anodized Gunmetal,,139.5
无畏收藏品,FN57 | 电镀青铜,消费级,0 ~ 0.08,略有磨损,34705,The Alpha Collection,rarity_common_weapon,Five-SeveN | Anodized Gunmetal,,130.0
无畏收藏品,M249 | 丛林 DDPAT,消费级,0.06 ~ 0.8,崭新出厂,35131,The Alpha Collection,rarity_common_weapon,M249 | Jungle DDPAT,,420.0
无畏收藏品,M249 | 丛林 DDPAT,消费级,0.06 ~ 0.8,略有磨损,35133,The Alpha Collection,rarity_common_weapon,M249 | Jungle DDPAT,,70.0
无畏收藏品,M249 | 丛林 DDPAT,消费级,0.06 ~ 0.8,久经沙场,35132,The Alpha Collection,rarity_common_weapon,M249 | Jungle DDPAT,,28.0
无畏收藏品,M249 | 丛林 DDPAT,消费级,0.06 ~ 0.8,破损不堪,35134,The Alpha Collection,rarity_common_weapon,M249 | Jungle DDPAT,,26.9
无畏收藏品,M249 | 丛林 DDPAT,消费级,0.06 ~ 0.8,战痕累累,35130,The Alpha Collection,rarity_common_weapon,M249 | Jungle DDPAT,,44.87
无畏收藏品,MAG-7 | 危机色调,军规级,0.06 ~ 0.8,崭新出厂,35484,The Alpha Collection,rarity_rare_weapon,MAG-7 | Hazard,,1500.0
无畏收藏品,MAG-7 | 危机色调,军规级,0.06 ~ 0.8,略有磨损,35486,The Alpha Collection,rarity_rare_weapon,MAG-7 | Hazard,,252.0
无畏收藏品,MAG-7 | 危机色调,军规级,0.06 ~ 0.8,久经沙场,35485,The Alpha Collection,rarity_rare_weapon,MAG-7 | Hazard,,171.0
无畏收藏品,MAG-7 | 危机色调,军规级,0.06 ~ 0.8,破损不堪,35487,The Alpha Collection,rarity_rare_weapon,MAG-7 | Hazard,,329.0
无畏收藏品,MAG-7 | 危机色调,军规级,0.06 ~ 0.8,战痕累累,35483,The Alpha Collection,rarity_rare_weapon,MAG-7 | Hazard,,399.0
无畏收藏品,MP7 | 地下水,消费级,0.06 ~ 0.8,崭新出厂,35582,The Alpha Collection,rarity_common_weapon,MP7 | Groundwater,,409.0
无畏收藏品,MP7 | 地下水,消费级,0.06 ~ 0.8,略有磨损,35584,The Alpha Collection,rarity_common_weapon,MP7 | Groundwater,,89.99
无畏收藏品,MP7 | 地下水,消费级,0.06 ~ 0.8,久经沙场,35583,The Alpha Collection,rarity_common_weapon,MP7 | Groundwater,,32.46
无畏收藏品,MP7 | 地下水,消费级,0.06 ~ 0.8,破损不堪,35585,The Alpha Collection,rarity_common_weapon,MP7 | Groundwater,,50.0
无畏收藏品,MP7 | 地下水,消费级,0.06 ~ 0.8,战痕累累,35581,The Alpha Collection,rarity_common_weapon,MP7 | Groundwater,,51.17
无畏收藏品,MP9 | 干旱季节,消费级,0.06 ~ 0.8,崭新出厂,35653,The Alpha Collection,rarity_common_weapon,MP9 | Dry Season,,750.0
无畏收藏品,MP9 | 干旱季节,消费级,0.06 ~ 0.8,略有磨损,35655,The Alpha Collection,rarity_common_weapon,MP9 | Dry Season,,75.49
无畏收藏品,MP9 | 干旱季节,消费级,0.06 ~ 0.8,久经沙场,35654,The Alpha Collection,rarity_common_weapon,MP9 | Dry Season,,29.7
无畏收藏品,MP9 | 干旱季节,消费级,0.06 ~ 0.8,破损不堪,35656,The Alpha Collection,rarity_common_weapon,MP9 | Dry Season,,499.5
无畏收藏品,MP9 | 干旱季节,消费级,0.06 ~ 0.8,战痕累累,35652,The Alpha Collection,rarity_common_weapon,MP9 | Dry Season,,28.5
无畏收藏品,P250 | 多面体,工业级,0.06 ~ 0.8,崭新出厂,36013,The Alpha Collection,rarity_uncommon_weapon,P250 | Facets,,237.03
无畏收藏品,P250 | 多面体,工业级,0.06 ~ 0.8,略有磨损,36015,The Alpha Collection,rarity_uncommon_weapon,P250 | Facets,,86.2
无畏收藏品,P250 | 多面体,工业级,0.06 ~ 0.8,久经沙场,36014,The Alpha Collection,rarity_uncommon_weapon,P250 | Facets,,42.59
无畏收藏品,P250 | 多面体,工业级,0.06 ~ 0.8,破损不堪,36016,The Alpha Collection,rarity_uncommon_weapon,P250 | Facets,,
无畏收藏品,P250 | 多面体,工业级,0.06 ~ 0.8,战痕累累,36012,The Alpha Collection,rarity_uncommon_weapon,P250 | Facets,,128.88
无畏收藏品,PP-野牛 | 外表生锈,军规级,0 ~ 1,崭新出厂,36301,The Alpha Collection,rarity_rare_weapon,PP-Bizon | Rust Coat,,295.48
无畏收藏品,PP-野牛 | 外表生锈,军规级,0 ~ 1,略有磨损,36303,The Alpha Collection,rarity_rare_weapon,PP-Bizon | Rust Coat,,200.0
无畏收藏品,PP-野牛 | 外表生锈,军规级,0 ~ 1,久经沙场,36302,The Alpha Collection,rarity_rare_weapon,PP-Bizon | Rust Coat,,82.0
无畏收藏品,PP-野牛 | 外表生锈,军规级,0 ~ 1,破损不堪,36304,The Alpha Collection,rarity_rare_weapon,PP-Bizon | Rust Coat,,79.79
无畏收藏品,PP-野牛 | 外表生锈,军规级,0 ~ 1,战痕累累,36300,The Alpha Collection,rarity_rare_weapon,PP-Bizon | Rust Coat,,125.0
无畏收藏品,SSG 08 | 玛雅之梦,工业级,0.06 ~ 0.8,崭新出厂,36567,The Alpha Collection,rarity_uncommon_weapon,SSG 08 | Mayan Dreams,,700.0
无畏收藏品,SSG 08 | 玛雅之梦,工业级,0.06 ~ 0.8,略有磨损,36569,The Alpha Collection,rarity_uncommon_weapon,SSG 08 | Mayan Dreams,,48.9
无畏收藏品,SSG 08 | 玛雅之梦,工业级,0.06 ~ 0.8,久经沙场,36568,The Alpha Collection,rarity_uncommon_weapon,SSG 08 | Mayan Dreams,,
无畏收藏品,SSG 08 | 玛雅之梦,工业级,0.06 ~ 0.8,破损不堪,36570,The Alpha Collection,rarity_uncommon_weapon,SSG 08 | Mayan Dreams,,
无畏收藏品,SSG 08 | 玛雅之梦,工业级,0.06 ~ 0.8,战痕累累,36566,The Alpha Collection,rarity_uncommon_weapon,SSG 08 | Mayan Dreams,,35.29
无畏收藏品,Tec-9 | 狂哮飓风,消费级,0.06 ~ 0.8,崭新出厂,42045,The Alpha Collection,rarity_common_weapon,Tec-9 | Tornado,,1800.0
无畏收藏品,Tec-9 | 狂哮飓风,消费级,0.06 ~ 0.8,略有磨损,42047,The Alpha Collection,rarity_common_weapon,Tec-9 | Tornado,,90.0
无畏收藏品,Tec-9 | 狂哮飓风,消费级,0.06 ~ 0.8,久经沙场,42046,The Alpha Collection,rarity_common_weapon,Tec-9 | Tornado,,38.04
无畏收藏品,Tec-9 | 狂哮飓风,消费级,0.06 ~ 0.8,破损不堪,42048,The Alpha Collection,rarity_common_weapon,Tec-9 | Tornado,,54.67
无畏收藏品,Tec-9 | 狂哮飓风,消费级,0.06 ~ 0.8,战痕累累,42044,The Alpha Collection,rarity_common_weapon,Tec-9 | Tornado,,30.0
无畏收藏品,XM1014 | 狂野丛林,消费级,0.06 ~ 0.8,崭新出厂,42287,The Alpha Collection,rarity_common_weapon,XM1014 | Jungle,,499.0
无畏收藏品,XM1014 | 狂野丛林,消费级,0.06 ~ 0.8,略有磨损,42289,The Alpha Collection,rarity_common_weapon,XM1014 | Jungle,,119.0
无畏收藏品,XM1014 | 狂野丛林,消费级,0.06 ~ 0.8,久经沙场,42288,The Alpha Collection,rarity_common_weapon,XM1014 | Jungle,,32.64
无畏收藏品,XM1014 | 狂野丛林,消费级,0.06 ~ 0.8,破损不堪,42290,The Alpha Collection,rarity_common_weapon,XM1014 | Jungle,,32.75
无畏收藏品,XM1014 | 狂野丛林,消费级,0.06 ~ 0.8,战痕累累,42286,The Alpha Collection,rarity_common_weapon,XM1014 | Jungle,,34.47
无畏收藏品,内格夫 | 棕榈色,工业级,0.06 ~ 0.8,崭新出厂,35772,The Alpha Collection,rarity_uncommon_weapon,Negev | Palm,,600.0
无畏收藏品,内格夫 | 棕榈色,工业级,0.06 ~ 0.8,略有磨损,35774,The Alpha Collection,rarity_uncommon_weapon,Negev | Palm,,55.0
无畏收藏品,内格夫 | 棕榈色,工业级,0.06 ~ 0.8,久经沙场,35773,The Alpha Collection,rarity_uncommon_weapon,Negev | Palm,,24.09
无畏收藏品,内格夫 | 棕榈色,工业级,0.06 ~ 0.8,破损不堪,35775,The Alpha Collection,rarity_uncommon_weapon,Negev | Palm,,35.0
无畏收藏品,内格夫 | 棕榈色,工业级,0.06 ~ 0.8,战痕累累,35771,The Alpha Collection,rarity_uncommon_weapon,Negev | Palm,,71.07
无畏收藏品,截短霰弹枪 | 马赛克,工业级,0.06 ~ 0.8,崭新出厂,36641,The Alpha Collection,rarity_uncommon_weapon,Sawed-Off | Mosaico,,554.5
无畏收藏品,截短霰弹枪 | 马赛克,工业级,0.06 ~ 0.8,略有磨损,36643,The Alpha Collection,rarity_uncommon_weapon,Sawed-Off | Mosaico,,60.0
无畏收藏品,截短霰弹枪 | 马赛克,工业级,0.06 ~ 0.8,久经沙场,36642,The Alpha Collection,rarity_uncommon_weapon,Sawed-Off | Mosaico,,50.0
无畏收藏品,截短霰弹枪 | 马赛克,工业级,0.06 ~ 0.8,破损不堪,36644,The Alpha Collection,rarity_uncommon_weapon,Sawed-Off | Mosaico,,
无畏收藏品,截短霰弹枪 | 马赛克,工业级,0.06 ~ 0.8,战痕累累,36640,The Alpha Collection,rarity_uncommon_weapon,Sawed-Off | Mosaico,,100.0
无畏收藏品,格洛克18型 | 沙丘之黄,工业级,0.06 ~ 0.8,崭新出厂,35056,The Alpha Collection,rarity_uncommon_weapon,Glock-18 | Sand Dune,,
无畏收藏品,格洛克18型 | 沙丘之黄,工业级,0.06 ~ 0.8,略有磨损,35058,The Alpha Collection,rarity_uncommon_weapon,Glock-18 | Sand Dune,,297.9
无畏收藏品,格洛克18型 | 沙丘之黄,工业级,0.06 ~ 0.8,久经沙场,35057,The Alpha Collection,rarity_uncommon_weapon,Glock-18 | Sand Dune,,49.86
无畏收藏品,格洛克18型 | 沙丘之黄,工业级,0.06 ~ 0.8,破损不堪,35059,The Alpha Collection,rarity_uncommon_weapon,Glock-18 | Sand Dune,,56.43
无畏收藏品,格洛克18型 | 沙丘之黄,工业级,0.06 ~ 0.8,战痕累累,35055,The Alpha Collection,rarity_uncommon_weapon,Glock-18 | Sand Dune,,197.56
远古收藏品,AK-47 | 美洲豹,保密级,0 ~ 1,崭新出厂,835826,The Ancient Collection,rarity_legendary_weapon,AK-47 | Panthera onca,,2869.68
远古收藏品,AK-47 | 美洲豹,保密级,0 ~ 1,略有磨损,835831,The Ancient Collection,rarity_legendary_weapon,AK-47 | Panthera onca,,1685.0
远古收藏品,AK-47 | 美洲豹,保密级,0 ~ 1,久经沙场,835982,The Ancient Collection,rarity_legendary_weapon,AK-47 | Panthera onca,,1140.0
远古收藏品,AK-47 | 美洲豹,保密级,0 ~ 1,破损不堪,835945,The Ancient Collection,rarity_legendary_weapon,AK-47 | Panthera onca,,1398.49
远古收藏品,AK-47 | 美洲豹,保密级,0 ~ 1,战痕累累,835875,The Ancient Collection,rarity_legendary_weapon,AK-47 | Panthera onca,,1086.79
远古收藏品,AUG | 璞玉,军规级,0 ~ 0.2,崭新出厂,835754,The Ancient Collection,rarity_rare_weapon,AUG | Carved Jade,,269.0
远古收藏品,AUG | 璞玉,军规级,0 ~ 0.2,略有磨损,835445,The Ancient Collection,rarity_rare_weapon,AUG | Carved Jade,,66.0
远古收藏品,AUG | 璞玉,军规级,0 ~ 0.2,久经沙场,835974,The Ancient Collection,rarity_rare_weapon,AUG | Carved Jade,,140.0
远古收藏品,CZ75自动型 | 银质,工业级,0 ~ 0.08,崭新出厂,835438,The Ancient Collection,rarity_uncommon_weapon,CZ75-Auto | Silver,,22.21
远古收藏品,CZ75自动型 | 银质,工业级,0 ~ 0.08,略有磨损,835742,The Ancient Collection,rarity_uncommon_weapon,CZ75-Auto | Silver,,270.0
远古收藏品,G3SG1 | 远古仪式,工业级,0 ~ 0.76,崭新出厂,835755,The Ancient Collection,rarity_uncommon_weapon,G3SG1 | Ancient Ritual,,35.0
远古收藏品,G3SG1 | 远古仪式,工业级,0 ~ 0.76,略有磨损,835567,The Ancient Collection,rarity_uncommon_weapon,G3SG1 | Ancient Ritual,,22.0
远古收藏品,G3SG1 | 远古仪式,工业级,0 ~ 0.76,久经沙场,835641,The Ancient Collection,rarity_uncommon_weapon,G3SG1 | Ancient Ritual,,13.5
远古收藏品,G3SG1 | 远古仪式,工业级,0 ~ 0.76,破损不堪,835724,The Ancient Collection,rarity_uncommon_weapon,G3SG1 | Ancient Ritual,,15.76
远古收藏品,G3SG1 | 远古仪式,工业级,0 ~ 0.76,战痕累累,835678,The Ancient Collection,rarity_uncommon_weapon,G3SG1 | Ancient Ritual,,15.9
远古收藏品,MAC-10 | 金砖,受限级,0 ~ 0.7,崭新出厂,835860,The Ancient Collection,rarity_mythical_weapon,MAC-10 | Gold Brick,,540.0
远古收藏品,MAC-10 | 金砖,受限级,0 ~ 0.7,略有磨损,835821,The Ancient Collection,rarity_mythical_weapon,MAC-10 | Gold Brick,,340.0
远古收藏品,MAC-10 | 金砖,受限级,0 ~ 0.7,久经沙场,835865,The Ancient Collection,rarity_mythical_weapon,MAC-10 | Gold Brick,,234.9
远古收藏品,MAC-10 | 金砖,受限级,0 ~ 0.7,破损不堪,836020,The Ancient Collection,rarity_mythical_weapon,MAC-10 | Gold Brick,,
远古收藏品,MAC-10 | 金砖,受限级,0 ~ 0.7,战痕累累,836002,The Ancient Collection,rarity_mythical_weapon,MAC-10 | Gold Brick,,
远古收藏品,MP7 | 绿野迷踪,工业级,0 ~ 0.65,崭新出厂,835748,The Ancient Collection,rarity_uncommon_weapon,MP7 | Tall Grass,,69.88
远古收藏品,MP7 | 绿野迷踪,工业级,0 ~ 0.65,略有磨损,835441,The Ancient Collection,rarity_uncommon_weapon,MP7 | Tall Grass,,19.6
远古收藏品,MP7 | 绿野迷踪,工业级,0 ~ 0.65,久经沙场,835642,The Ancient Collection,rarity_uncommon_weapon,MP7 | Tall Grass,,13.56
远古收藏品,MP7 | 绿野迷踪,工业级,0 ~ 0.65,破损不堪,835925,The Ancient Collection,rarity_uncommon_weapon,MP7 | Tall Grass,,18.33
远古收藏品,MP7 | 绿野迷踪,工业级,0 ~ 0.65,战痕累累,835684,The Ancient Collection,rarity_uncommon_weapon,MP7 | Tall Grass,,14.99
远古收藏品,P2000 | 豹纹迷彩,工业级,0 ~ 0.5,崭新出厂,835459,The Ancient Collection,rarity_uncommon_weapon,P2000 | Panther Camo,,48.7
远古收藏品,P2000 | 豹纹迷彩,工业级,0 ~ 0.5,略有磨损,835435,The Ancient Collection,rarity_uncommon_weapon,P2000 | Panther Camo,,16.99
远古收藏品,P2000 | 豹纹迷彩,工业级,0 ~ 0.5,久经沙场,835685,The Ancient Collection,rarity_uncommon_weapon,P2000 | Panther Camo,,12.8
远古收藏品,P2000 | 豹纹迷彩,工业级,0 ~ 0.5,破损不堪,835568,The Ancient Collection,rarity_uncommon_weapon,P2000 | Panther Camo,,12.5
远古收藏品,P2000 | 豹纹迷彩,工业级,0 ~ 0.5,战痕累累,835919,The Ancient Collection,rarity_uncommon_weapon,P2000 | Panther Camo,,18.0
远古收藏品,P90 | 古老星球,消费级,0 ~ 0.5,崭新出厂,835535,The Ancient Collection,rarity_common_weapon,P90 | Ancient Earth,,10.99
远古收藏品,P90 | 古老星球,消费级,0 ~ 0.5,略有磨损,835628,The Ancient Collection,rarity_common_weapon,P90 | Ancient Earth,,4.29
远古收藏品,P90 | 古老星球,消费级,0 ~ 0.5,久经沙场,835543,The Ancient Collection,rarity_common_weapon,P90 | Ancient Earth,,3.0
远古收藏品,P90 | 古老星球,消费级,0 ~ 0.5,破损不堪,835437,The Ancient Collection,rarity_common_weapon,P90 | Ancient Earth,,5.5
远古收藏品,P90 | 古老星球,消费级,0 ~ 0.5,战痕累累,835739,The Ancient Collection,rarity_common_weapon,P90 | Ancient Earth,,12.49
远古收藏品,P90 | 豹走,保密级,0 ~ 1,崭新出厂,836094,The Ancient Collection,rarity_legendary_weapon,P90 | Run and Hide,,1797.5
远古收藏品,P90 | 豹走,保密级,0 ~ 1,略有磨损,835654,The Ancient Collection,rarity_legendary_weapon,P90 | Run and Hide,,1998.0
远古收藏品,P90 | 豹走,保密级,0 ~ 1,久经沙场,835750,The Ancient Collection,rarity_legendary_weapon,P90 | Run and Hide,,1299.5
远古收藏品,P90 | 豹走,保密级,0 ~ 1,破损不堪,836027,The Ancient Collection,rarity_legendary_weapon,P90 | Run and Hide,,1200.0
远古收藏品,P90 | 豹走,保密级,0 ~ 1,战痕累累,836022,The Ancient Collection,rarity_legendary_weapon,P90 | Run and Hide,,862.95
远古收藏品,R8左轮手枪 | 噩梦之夜,消费级,0.06 ~ 0.8,崭新出厂,835986,The Ancient Collection,rarity_common_weapon,R8 Revolver | Night,,130.0
远古收藏品,R8左轮手枪 | 噩梦之夜,消费级,0.06 ~ 0.8,略有磨损,835652,The Ancient Collection,rarity_common_weapon,R8 Revolver | Night,,5.87
远古收藏品,R8左轮手枪 | 噩梦之夜,消费级,0.06 ~ 0.8,久经沙场,835363,The Ancient Collection,rarity_common_weapon,R8 Revolver | Night,,2.98
远古收藏品,R8左轮手枪 | 噩梦之夜,消费级,0.06 ~ 0.8,破损不堪,835392,The Ancient Collection,rarity_common_weapon,R8 Revolver | Night,,37.0
远古收藏品,R8左轮手枪 | 噩梦之夜,消费级,0.06 ~ 0.8,战痕累累,835566,The Ancient Collection,rarity_common_weapon,R8 Revolver | Night,,6.56
远古收藏品,SG 553 | 废墟丛生,消费级,0 ~ 0.7,崭新出厂,835664,The Ancient Collection,rarity_common_weapon,SG 553 | Lush Ruins,,17.27
远古收藏品,SG 553 | 废墟丛生,消费级,0 ~ 0.7,略有磨损,835393,The Ancient Collection,rarity_common_weapon,SG 553 | Lush Ruins,,3.93
远古收藏品,SG 553 | 废墟丛生,消费级,0 ~ 0.7,久经沙场,835439,The Ancient Collection,rarity_common_weapon,SG 553 | Lush Ruins,,2.58
远古收藏品,SG 553 | 废墟丛生,消费级,0 ~ 0.7,破损不堪,835669,The Ancient Collection,rarity_common_weapon,SG 553 | Lush Ruins,,14.67
远古收藏品,SG 553 | 废墟丛生,消费级,0 ~ 0.7,战痕累累,835726,The Ancient Collection,rarity_common_weapon,SG 553 | Lush Ruins,,6.49
远古收藏品,SSG 08 | 丛林虚线,消费级,0.06 ~ 0.8,崭新出厂,835903,The Ancient Collection,rarity_common_weapon,SSG 08 | Jungle Dashed,,85.0
远古收藏品,SSG 08 | 丛林虚线,消费级,0.06 ~ 0.8,略有磨损,835668,The Ancient Collection,rarity_common_weapon,SSG 08 | Jungle Dashed,,5.54
远古收藏品,SSG 08 | 丛林虚线,消费级,0.06 ~ 0.8,久经沙场,835337,The Ancient Collection,rarity_common_weapon,SSG 08 | Jungle Dashed,,3.1
远古收藏品,SSG 08 | 丛林虚线,消费级,0.06 ~ 0.8,破损不堪,835531,The Ancient Collection,rarity_common_weapon,SSG 08 | Jungle Dashed,,18.53
远古收藏品,SSG 08 | 丛林虚线,消费级,0.06 ~ 0.8,战痕累累,835725,The Ancient Collection,rarity_common_weapon,SSG 08 | Jungle Dashed,,4.99
远古收藏品,Tec-9 | 上古图腾,军规级,0 ~ 0.65,崭新出厂,835689,The Ancient Collection,rarity_rare_weapon,Tec-9 | Blast From the Past,,94.5
远古收藏品,Tec-9 | 上古图腾,军规级,0 ~ 0.65,略有磨损,835743,The Ancient Collection,rarity_rare_weapon,Tec-9 | Blast From the Past,,28.39
远古收藏品,Tec-9 | 上古图腾,军规级,0 ~ 0.65,久经沙场,835657,The Ancient Collection,rarity_rare_weapon,Tec-9 | Blast From the Past,,27.0
远古收藏品,Tec-9 | 上古图腾,军规级,0 ~ 0.65,破损不堪,835863,The Ancient Collection,rarity_rare_weapon,Tec-9 | Blast From the Past,,108.0
远古收藏品,Tec-9 | 上古图腾,军规级,0 ~ 0.65,战痕累累,835815,The Ancient Collection,rarity_rare_weapon,Tec-9 | Blast From the Past,,30.0
远古收藏品,USP消音版 | 远古幻想,受限级,0 ~ 0.45,崭新出厂,835877,The Ancient Collection,rarity_mythical_weapon,USP-S | Ancient Visions,,413.87
远古收藏品,USP消音版 | 远古幻想,受限级,0 ~ 0.45,略有磨损,835839,The Ancient Collection,rarity_mythical_weapon,USP-S | Ancient Visions,,182.0
远古收藏品,USP消音版 | 远古幻想,受限级,0 ~ 0.45,久经沙场,835857,The Ancient Collection,rarity_mythical_weapon,USP-S | Ancient Visions,,172.5
