收藏品名称,皮肤名称,品质,磨损区间,磨损,buff_goods_id,收藏品英文名称,品质代码,市场哈希名称,crate_id,price_buff
CS20 Case,AWP | 野火,隐秘级,0.01 ~ 0.7,崭新出厂,773715,CS20 Case,rarity_ancient_weapon,AWP | Wildfire,crate-4669,999.5
Sealed Dead Hand Terminal,格洛克18型 （StatTrak™） | 巅峰状态,隐秘级,0 ~ 1,略有磨损,1134310,Sealed Dead Hand Terminal,rarity_ancient_weapon,StatTrak™ Glock-18 | Fully Tuned,crate-5181,725.89
Sealed Dead Hand Terminal,格洛克18型 （StatTrak™） | 巅峰状态,隐秘级,0 ~ 1,久经沙场,1134338,Sealed Dead Hand Terminal,rarity_ancient_weapon,StatTrak™ Glock-18 | Fully Tuned,crate-5181,378.1
Sealed Dead Hand Terminal,格洛克18型 （StatTrak™） | 巅峰状态,隐秘级,0 ~ 1,破损不堪,1134226,Sealed Dead Hand Terminal,rarity_ancient_weapon,StatTrak™ Glock-18 | Fully Tuned,crate-5181,280.88
Sealed Dead Hand Terminal,格洛克18型 （StatTrak™） | 巅峰状态,隐秘级,0 ~ 1,战痕累累,1134317,Sealed Dead Hand Terminal,rarity_ancient_weapon,StatTrak™ Glock-18 | Fully Tuned,crate-5181,213.96
Shadow Case,M4A1消音版 | 金蛇缠绕,隐秘级,0 ~ 1,崭新出厂,35207,Shadow Case,rarity_ancient_weapon,M4A1-S | Golden Coil,crate-4138,1655.79
Shadow Case,M4A1消音版 | 金蛇缠绕,隐秘级,0 ~ 1,略有磨损,35209,Shadow Case,rarity_ancient_weapon,M4A1-S | Golden Coil,crate-4138,596.9
Shadow Case,M4A1消音版 | 金蛇缠绕,隐秘级,0 ~ 1,久经沙场,35208,Shadow Case,rarity_ancient_weapon,M4A1-S | Golden Coil,crate-4138,430.97
Shadow Case,M4A1消音版 | 金蛇缠绕,隐秘级,0 ~ 1,破损不堪,35210,Shadow Case,rarity_ancient_weapon,M4A1-S | Golden Coil,crate-4138,341.8
Shadow Case,M4A1消音版 | 金蛇缠绕,隐秘级,0 ~ 1,战痕累累,35206,Shadow Case,rarity_ancient_weapon,M4A1-S | Golden Coil,crate-4138,304.14
Shadow Case,M4A1消音版 （StatTrak™） | 金蛇缠绕,隐秘级,0 ~ 1,崭新出厂,38820,Shadow Case,rarity_ancient_weapon,StatTrak™ M4A1-S | Golden Coil,crate-4138,2424.41
Shadow Case,M4A1消音版 （StatTrak™） | 金蛇缠绕,隐秘级,0 ~ 1,略有磨损,38822,Shadow Case,rarity_ancient_weapon,StatTrak™ M4A1-S | Golden Coil,crate-4138,1309.35
Shadow Case,M4A1消音版 （StatTrak™） | 金蛇缠绕,隐秘级,0 ~ 1,久经沙场,38821,Shadow Case,rarity_ancient_weapon,StatTrak™ M4A1-S | Golden Coil,crate-4138,897.9
Shadow Case,M4A1消音版 （StatTrak™） | 金蛇缠绕,隐秘级,0 ~ 1,破损不堪,38823,Shadow Case,rarity_ancient_weapon,StatTrak™ M4A1-S | Golden Coil,crate-4138,702.31
Shadow Case,M4A1消音版 （StatTrak™） | 金蛇缠绕,隐秘级,0 ~ 1,战痕累累,38819,Shadow Case,rarity_ancient_weapon,StatTrak™ M4A1-S | Golden Coil,crate-4138,596.0
Shadow Case,USP消音版 | 枪响人亡,隐秘级,0 ~ 1,崭新出厂,42181,Shadow Case,rarity_ancient_weapon,USP-S | Kill Confirmed,crate-4138,1636.89
Shadow Case,USP消音版 | 枪响人亡,隐秘级,0 ~ 1,略有磨损,42183,Shadow Case,rarity_ancient_weapon,USP-S | Kill Confirmed,crate-4138,680.81
Shadow Case,USP消音版 | 枪响人亡,隐秘级,0 ~ 1,久经沙场,42182,Shadow Case,rarity_ancient_weapon,USP-S | Kill Confirmed,crate-4138,455.0
Shadow Case,USP消音版 | 枪响人亡,隐秘级,0 ~ 1,破损不堪,42184,Shadow Case,rarity_ancient_weapon,USP-S | Kill Confirmed,crate-4138,360.92
Shadow Case,USP消音版 | 枪响人亡,隐秘级,0 ~ 1,战痕累累,42180,Shadow Case,rarity_ancient_weapon,USP-S | Kill Confirmed,crate-4138,333.14
Shadow Case,USP消音版 （StatTrak™） | 枪响人亡,隐秘级,0 ~ 1,崭新出厂,39739,Shadow Case,rarity_ancient_weapon,StatTrak™ USP-S | Kill Confirmed,crate-4138,4279.02
Shadow Case,USP消音版 （StatTrak™） | 枪响人亡,隐秘级,0 ~ 1,略有磨损,39741,Shadow Case,rarity_ancient_weapon,StatTrak™ USP-S | Kill Confirmed,crate-4138,2129.5
Shadow Case,USP消音版 （StatTrak™） | 枪响人亡,隐秘级,0 ~ 1,久经沙场,39740,Shadow Case,rarity_ancient_weapon,StatTrak™ USP-S | Kill Confirmed,crate-4138,1262.4
Shadow Case,USP消音版 （StatTrak™） | 枪响人亡,隐秘级,0 ~ 1,破损不堪,39742,Shadow Case,rarity_ancient_weapon,StatTrak™ USP-S | Kill Confirmed,crate-4138,978.0
Shadow Case,USP消音版 （StatTrak™） | 枪响人亡,隐秘级,0 ~ 1,战痕累累,39738,Shadow Case,rarity_ancient_weapon,StatTrak™ USP-S | Kill Confirmed,crate-4138,864.0
Shattered Web Case,AWP | 冲出重围,隐秘级,0 ~ 1,崭新出厂,775913,Shattered Web Case,rarity_ancient_weapon,AWP | Containment Breach,crate-4620,2906.98
Shattered Web Case,AWP | 冲出重围,隐秘级,0 ~ 1,略有磨损,775601,Shattered Web Case,rarity_ancient_weapon,AWP | Containment Breach,crate-4620,907.0
Shattered Web Case,AWP | 冲出重围,隐秘级,0 ~ 1,久经沙场,775550,Shattered Web Case,rarity_ancient_weapon,AWP | Containment Breach,crate-4620,457.78
Shattered Web Case,AWP | 冲出重围,隐秘级,0 ~ 1,破损不堪,774796,Shattered Web Case,rarity_ancient_weapon,AWP | Containment Breach,crate-4620,314.6
Shattered Web Case,AWP | 冲出重围,隐秘级,0 ~ 1,战痕累累,775447,Shattered Web Case,rarity_ancient_weapon,AWP | Containment Breach,crate-4620,273.96
Shattered Web Case,AWP（StatTrak™）  | 冲出重围,隐秘级,0 ~ 1,崭新出厂,776694,Shattered Web Case,rarity_ancient_weapon,StatTrak™ AWP | Containment Breach,crate-4620,4561.45
Shattered Web Case,AWP（StatTrak™）  | 冲出重围,隐秘级,0 ~ 1,略有磨损,775920,Shattered Web Case,rarity_ancient_weapon,StatTrak™ AWP | Containment Breach,crate-4620,2047.0
Shattered Web Case,AWP（StatTrak™）  | 冲出重围,隐秘级,0 ~ 1,久经沙场,775491,Shattered Web Case,rarity_ancient_weapon,StatTrak™ AWP | Containment Breach,crate-4620,1040.5
Shattered Web Case,AWP（StatTrak™）  | 冲出重围,隐秘级,0 ~ 1,破损不堪,775899,Shattered Web Case,rarity_ancient_weapon,StatTrak™ AWP | Containment Breach,crate-4620,648.42
Shattered Web Case,AWP（StatTrak™）  | 冲出重围,隐秘级,0 ~ 1,战痕累累,776670,Shattered Web Case,rarity_ancient_weapon,StatTrak™ AWP | Containment Breach,crate-4620,673.9
Shattered Web Case,MAC-10 | 潜行者,隐秘级,0 ~ 1,崭新出厂,776054,Shattered Web Case,rarity_ancient_weapon,MAC-10 | Stalker,crate-4620,695.85
Shattered Web Case,MAC-10 | 潜行者,隐秘级,0 ~ 1,略有磨损,775979,Shattered Web Case,rarity_ancient_weapon,MAC-10 | Stalker,crate-4620,315.43
Shattered Web Case,MAC-10 | 潜行者,隐秘级,0 ~ 1,久经沙场,775782,Shattered Web Case,rarity_ancient_weapon,MAC-10 | Stalker,crate-4620,239.65
Shattered Web Case,MAC-10 | 潜行者,隐秘级,0 ~ 1,破损不堪,776026,Shattered Web Case,rarity_ancient_weapon,MAC-10 | Stalker,crate-4620,232.71
Shattered Web Case,MAC-10 | 潜行者,隐秘级,0 ~ 1,战痕累累,775405,Shattered Web Case,rarity_ancient_weapon,MAC-10 | Stalker,crate-4620,230.12
Shattered Web Case,MAC-10（StatTrak™）  | 潜行者,隐秘级,0 ~ 1,崭新出厂,776577,Shattered Web Case,rarity_ancient_weapon,StatTrak™ MAC-10 | Stalker,crate-4620,3499.61
Shattered Web Case,MAC-10（StatTrak™）  | 潜行者,隐秘级,0 ~ 1,略有磨损,776649,Shattered Web Case,rarity_ancient_weapon,StatTrak™ MAC-10 | Stalker,crate-4620,781.94
Shattered Web Case,MAC-10（StatTrak™）  | 潜行者,隐秘级,0 ~ 1,久经沙场,776262,Shattered Web Case,rarity_ancient_weapon,StatTrak™ MAC-10 | Stalker,crate-4620,410.53
Shattered Web Case,MAC-10（StatTrak™）  | 潜行者,隐秘级,0 ~ 1,破损不堪,776457,Shattered Web Case,rarity_ancient_weapon,StatTrak™ MAC-10 | Stalker,crate-4620,358.42
Shattered Web Case,MAC-10（StatTrak™）  | 潜行者,隐秘级,0 ~ 1,战痕累累,776705,Shattered Web Case,rarity_ancient_weapon,StatTrak™ MAC-10 | Stalker,crate-4620,351.36
Snakebite Case,M4A4 | 活色生香,隐秘级,0 ~ 0.79,崭新出厂,857690,Snakebite Case,rarity_ancient_weapon,M4A4 | In Living Color,crate-4747,650.0
Snakebite Case,M4A4 | 活色生香,隐秘级,0 ~ 0.79,略有磨损,857611,Snakebite Case,rarity_ancient_weapon,M4A4 | In Living Color,crate-4747,268.0
Snakebite Case,M4A4 | 活色生香,隐秘级,0 ~ 0.79,久经沙场,857610,Snakebite Case,rarity_ancient_weapon,M4A4 | In Living Color,crate-4747,221.19
Snakebite Case,M4A4 | 活色生香,隐秘级,0 ~ 0.79,破损不堪,857716,Snakebite Case,rarity_ancient_weapon,M4A4 | In Living Color,crate-4747,207.09
Snakebite Case,M4A4 | 活色生香,隐秘级,0 ~ 0.79,战痕累累,857609,Snakebite Case,rarity_ancient_weapon,M4A4 | In Living Color,crate-4747,192.5
Snakebite Case,M4A4 （StatTrak™） | 活色生香,隐秘级,0 ~ 0.79,崭新出厂,857721,Snakebite Case,rarity_ancient_weapon,StatTrak™ M4A4 | In Living Color,crate-4747,787.75
Snakebite Case,M4A4 （StatTrak™） | 活色生香,隐秘级,0 ~ 0.79,略有磨损,857700,Snakebite Case,rarity_ancient_weapon,StatTrak™ M4A4 | In Living Color,crate-4747,361.52
Snakebite Case,M4A4 （StatTrak™） | 活色生香,隐秘级,0 ~ 0.79,久经沙场,857704,Snakebite Case,rarity_ancient_weapon,StatTrak™ M4A4 | In Living Color,crate-4747,199.38
Snakebite Case,M4A4 （StatTrak™） | 活色生香,隐秘级,0 ~ 0.79,破损不堪,857713,Snakebite Case,rarity_ancient_weapon,StatTrak™ M4A4 | In Living Color,crate-4747,219.96
Snakebite Case,M4A4 （StatTrak™） | 活色生香,隐秘级,0 ~ 0.79,战痕累累,857703,Snakebite Case,rarity_ancient_weapon,StatTrak™ M4A4 | In Living Color,crate-4747,181.31
Snakebite Case,USP消音版 | 倒吊人,隐秘级,0 ~ 1,崭新出厂,857686,Snakebite Case,rarity_ancient_weapon,USP-S | The Traitor,crate-4747,758.88
Snakebite Case,USP消音版 | 倒吊人,隐秘级,0 ~ 1,略有磨损,857670,Snakebite Case,rarity_ancient_weapon,USP-S | The Traitor,crate-4747,345.31
Snakebite Case,USP消音版 | 倒吊人,隐秘级,0 ~ 1,久经沙场,857612,Snakebite Case,rarity_ancient_weapon,USP-S | The Traitor,crate-4747,224.77
Snakebite Case,USP消音版 | 倒吊人,隐秘级,0 ~ 1,破损不堪,857519,Snakebite Case,rarity_ancient_weapon,USP-S | The Traitor,crate-4747,223.9
Snakebite Case,USP消音版 | 倒吊人,隐秘级,0 ~ 1,战痕累累,857640,Snakebite Case,rarity_ancient_weapon,USP-S | The Traitor,crate-4747,189.87
Snakebite Case,USP消音版（StatTrak™）  | 倒吊人,隐秘级,0 ~ 1,崭新出厂,857715,Snakebite Case,rarity_ancient_weapon,StatTrak™ USP-S | The Traitor,crate-4747,1519.9
Snakebite Case,USP消音版（StatTrak™）  | 倒吊人,隐秘级,0 ~ 1,略有磨损,857705,Snakebite Case,rarity_ancient_weapon,StatTrak™ USP-S | The Traitor,crate-4747,553.72
Snakebite Case,USP消音版（StatTrak™）  | 倒吊人,隐秘级,0 ~ 1,久经沙场,857688,Snakebite Case,rarity_ancient_weapon,StatTrak™ USP-S | The Traitor,crate-4747,340.0
Snakebite Case,USP消音版（StatTrak™）  | 倒吊人,隐秘级,0 ~ 1,破损不堪,857714,Snakebite Case,rarity_ancient_weapon,StatTrak™ USP-S | The Traitor,crate-4747,253.5
Snakebite Case,USP消音版（StatTrak™）  | 倒吊人,隐秘级,0 ~ 1,战痕累累,857695,Snakebite Case,rarity_ancient_weapon,StatTrak™ USP-S | The Traitor,crate-4747,234.42
Spectrum 2 Case,AK-47 | 皇后,隐秘级,0 ~ 1,崭新出厂,33969,Spectrum 2 Case,rarity_ancient_weapon,AK-47 | The Empress,crate-4403,1574.22
Spectrum 2 Case,AK-47 | 皇后,隐秘级,0 ~ 1,略有磨损,33971,Spectrum 2 Case,rarity_ancient_weapon,AK-47 | The Empress,crate-4403,725.89
Spectrum 2 Case,AK-47 | 皇后,隐秘级,0 ~ 1,久经沙场,33970,Spectrum 2 Case,rarity_ancient_weapon,AK-47 | The Empress,crate-4403,724.3
Spectrum 2 Case,AK-47 | 皇后,隐秘级,0 ~ 1,破损不堪,33972,Spectrum 2 Case,rarity_ancient_weapon,AK-47 | The Empress,crate-4403,687.3
Spectrum 2 Case,AK-47 | 皇后,隐秘级,0 ~ 1,战痕累累,33968,Spectrum 2 Case,rarity_ancient_weapon,AK-47 | The Empress,crate-4403,672.25
Spectrum 2 Case,AK-47（StatTrak™）  | 皇后,隐秘级,0 ~ 1,崭新出厂,38224,Spectrum 2 Case,rarity_ancient_weapon,StatTrak™ AK-47 | The Empress,crate-4403,2651.49
Spectrum 2 Case,AK-47（StatTrak™）  | 皇后,隐秘级,0 ~ 1,略有磨损,38226,Spectrum 2 Case,rarity_ancient_weapon,StatTrak™ AK-47 | The Empress,crate-4403,1058.0
Spectrum 2 Case,AK-47（StatTrak™）  | 皇后,隐秘级,0 ~ 1,久经沙场,38225,Spectrum 2 Case,rarity_ancient_weapon,StatTrak™ AK-47 | The Empress,crate-4403,700.27
Spectrum 2 Case,AK-47（StatTrak™）  | 皇后,隐秘级,0 ~ 1,破损不堪,38227,Spectrum 2 Case,rarity_ancient_weapon,StatTrak™ AK-47 | The Empress,crate-4403,660.95
Spectrum 2 Case,AK-47（StatTrak™）  | 皇后,隐秘级,0 ~ 1,战痕累累,38223,Spectrum 2 Case,rarity_ancient_weapon,StatTrak™ AK-47 | The Empress,crate-4403,651.0
Spectrum 2 Case,P250 | 生化短吻鳄,隐秘级,0 ~ 0.7,崭新出厂,36077,Spectrum 2 Case,rarity_ancient_weapon,P250 | See Ya Later,crate-4403,778.0
Spectrum 2 Case,P250 | 生化短吻鳄,隐秘级,0 ~ 0.7,略有磨损,36079,Spectrum 2 Case,rarity_ancient_weapon,P250 | See Ya Later,crate-4403,732.0
Spectrum 2 Case,P250 | 生化短吻鳄,隐秘级,0 ~ 0.7,久经沙场,36078,Spectrum 2 Case,rarity_ancient_weapon,P250 | See Ya Later,crate-4403,715.2
Spectrum 2 Case,P250 | 生化短吻鳄,隐秘级,0 ~ 0.7,破损不堪,36080,Spectrum 2 Case,rarity_ancient_weapon,P250 | See Ya Later,crate-4403,671.8
Spectrum 2 Case,P250 | 生化短吻鳄,隐秘级,0 ~ 0.7,战痕累累,36076,Spectrum 2 Case,rarity_ancient_weapon,P250 | See Ya Later,crate-4403,662.0
Spectrum 2 Case,P250 （StatTrak™） | 生化短吻鳄,隐秘级,0 ~ 0.7,崭新出厂,39277,Spectrum 2 Case,rarity_ancient_weapon,StatTrak™ P250 | See Ya Later,crate-4403,827.1
Spectrum 2 Case,P250 （StatTrak™） | 生化短吻鳄,隐秘级,0 ~ 0.7,略有磨损,39279,Spectrum 2 Case,rarity_ancient_weapon,StatTrak™ P250 | See Ya Later,crate-4403,684.41
Spectrum 2 Case,P250 （StatTrak™） | 生化短吻鳄,隐秘级,0 ~ 0.7,久经沙场,39278,Spectrum 2 Case,rarity_ancient_weapon,StatTrak™ P250 | See Ya Later,crate-4403,596.24
Spectrum 2 Case,P250 （StatTrak™） | 生化短吻鳄,隐秘级,0 ~ 0.7,破损不堪,39280,Spectrum 2 Case,rarity_ancient_weapon,StatTrak™ P250 | See Ya Later,crate-4403,686.69
Spectrum 2 Case,P250 （StatTrak™） | 生化短吻鳄,隐秘级,0 ~ 0.7,战痕累累,39276,Spectrum 2 Case,rarity_ancient_weapon,StatTrak™ P250 | See Ya Later,crate-4403,660.86
Spectrum Case,AK-47 | 血腥运动,隐秘级,0 ~ 0.45,崭新出厂,33868,Spectrum Case,rarity_ancient_weapon,AK-47 | Bloodsport,crate-4351,1039.5
Spectrum Case,AK-47 | 血腥运动,隐秘级,0 ~ 0.45,略有磨损,33870,Spectrum Case,rarity_ancient_weapon,AK-47 | Bloodsport,crate-4351,853.56
Spectrum Case,AK-47 | 血腥运动,隐秘级,0 ~ 0.45,久经沙场,33869,Spectrum Case,rarity_ancient_weapon,AK-47 | Bloodsport,crate-4351,749.47
Spectrum Case,AK-47 | 血腥运动,隐秘级,0 ~ 0.45,破损不堪,33871,Spectrum Case,rarity_ancient_weapon,AK-47 | Bloodsport,crate-4351,750.77
Spectrum Case,AK-47（StatTrak™）  | 血腥运动,隐秘级,0 ~ 0.45,崭新出厂,38157,Spectrum Case,rarity_ancient_weapon,StatTrak™ AK-47 | Bloodsport,crate-4351,2492.28
Spectrum Case,AK-47（StatTrak™）  | 血腥运动,隐秘级,0 ~ 0.45,略有磨损,38159,Spectrum Case,rarity_ancient_weapon,StatTrak™ AK-47 | Bloodsport,crate-4351,1913.56
Spectrum Case,AK-47（StatTrak™）  | 血腥运动,隐秘级,0 ~ 0.45,久经沙场,38158,Spectrum Case,rarity_ancient_weapon,StatTrak™ AK-47 | Bloodsport,crate-4351,1598.94
Spectrum Case,AK-47（StatTrak™）  | 血腥运动,隐秘级,0 ~ 0.45,破损不堪,38160,Spectrum Case,rarity_ancient_weapon,StatTrak™ AK-47 | Bloodsport,crate-4351,1627.54
Spectrum Case,USP消音版 | 黑色魅影,隐秘级,0 ~ 0.7,崭新出厂,42191,Spectrum Case,rarity_ancient_weapon,USP-S | Neo-Noir,crate-4351,732.09
Spectrum Case,USP消音版 | 黑色魅影,隐秘级,0 ~ 0.7,略有磨损,42193,Spectrum Case,rarity_ancient_weapon,USP-S | Neo-Noir,crate-4351,727.0
Spectrum Case,USP消音版 | 黑色魅影,隐秘级,0 ~ 0.7,久经沙场,42192,Spectrum Case,rarity_ancient_weapon,USP-S | Neo-Noir,crate-4351,720.26
Spectrum Case,USP消音版 | 黑色魅影,隐秘级,0 ~ 0.7,破损不堪,42194,Spectrum Case,rarity_ancient_weapon,USP-S | Neo-Noir,crate-4351,733.63
Spectrum Case,USP消音版 | 黑色魅影,隐秘级,0 ~ 0.7,战痕累累,42190,Spectrum Case,rarity_ancient_weapon,USP-S | Neo-Noir,crate-4351,709.2
Spectrum Case,USP消音版（StatTrak™）  | 黑色魅影,隐秘级,0 ~ 0.7,崭新出厂,39749,Spectrum Case,rarity_ancient_weapon,StatTrak™ USP-S | Neo-Noir,crate-4351,984.73
Spectrum Case,USP消音版（StatTrak™）  | 黑色魅影,隐秘级,0 ~ 0.7,略有磨损,39751,Spectrum Case,rarity_ancient_weapon,StatTrak™ USP-S | Neo-Noir,crate-4351,759.99
Spectrum Case,USP消音版（StatTrak™）  | 黑色魅影,隐秘级,0 ~ 0.7,久经沙场,39750,Spectrum Case,rarity_ancient_weapon,StatTrak™ USP-S | Neo-Noir,crate-4351,660.0
Spectrum Case,USP消音版（StatTrak™）  | 黑色魅影,隐秘级,0 ~ 0.7,破损不堪,43995,Spectrum Case,rarity_ancient_weapon,StatTrak™ USP-S | Neo-Noir,crate-4351,1031.82
Spectrum Case,USP消音版（StatTrak™）  | 黑色魅影,隐秘级,0 ~ 0.7,战痕累累,39748,Spectrum Case,rarity_ancient_weapon,StatTrak™ USP-S | Neo-Noir,crate-4351,647.05
2018 炼狱小镇收藏品,AK-47 | 安全网,受限级,0 ~ 0.6,崭新出厂,762172,The 2018 Inferno Collection,rarity_mythical_weapon,AK-47 | Safety Net,,104.86
2018 炼狱小镇收藏品,AK-47 | 安全网,受限级,0 ~ 0.6,略有磨损,762232,The 2018 Inferno Collection,rarity_mythical_weapon,AK-47 | Safety Net,,23.7
2018 炼狱小镇收藏品,AK-47 | 安全网,受限级,0 ~ 0.6,久经沙场,762109,The 2018 Inferno Collection,rarity_mythical_weapon,AK-47 | Safety Net,,15.96
2018 炼狱小镇收藏品,AK-47 | 安全网,受限级,0 ~ 0.6,破损不堪,762110,The 2018 Inferno Collection,rarity_mythical_weapon,AK-47 | Safety Net,,22.18
2018 炼狱小镇收藏品,AK-47 | 安全网,受限级,0 ~ 0.6,战痕累累,762108,The 2018 Inferno Collection,rarity_mythical_weapon,AK-47 | Safety Net,,17.23
2018 炼狱小镇收藏品,AUG | 扫频仪,消费级,0 ~ 0.6,崭新出厂,762111,The 2018 Inferno Collection,rarity_common_weapon,AUG | Sweeper,,0.57
2018 炼狱小镇收藏品,AUG | 扫频仪,消费级,0 ~ 0.6,略有磨损,762071,The 2018 Inferno Collection,rarity_common_weapon,AUG | Sweeper,,0.38
2018 炼狱小镇收藏品,AUG | 扫频仪,消费级,0 ~ 0.6,久经沙场,762059,The 2018 Inferno Collection,rarity_common_weapon,AUG | Sweeper,,0.08
2018 炼狱小镇收藏品,AUG | 扫频仪,消费级,0 ~ 0.6,破损不堪,762112,The 2018 Inferno Collection,rarity_common_weapon,AUG | Sweeper,,0.12
2018 炼狱小镇收藏品,AUG | 扫频仪,消费级,0 ~ 0.6,战痕累累,762083,The 2018 Inferno Collection,rarity_common_weapon,AUG | Sweeper,,0.33
2018 炼狱小镇收藏品,M4A4 | 变频器,军规级,0 ~ 0.4,崭新出厂,762121,The 2018 Inferno Collection,rarity_rare_weapon,M4A4 | Converter,,10.56
2018 炼狱小镇收藏品,M4A4 | 变频器,军规级,0 ~ 0.4,略有磨损,762123,The 2018 Inferno Collection,rarity_rare_weapon,M4A4 | Converter,,5.85
2018 炼狱小镇收藏品,M4A4 | 变频器,军规级,0 ~ 0.4,久经沙场,762122,The 2018 Inferno Collection,rarity_rare_weapon,M4A4 | Converter,,4.04
2018 炼狱小镇收藏品,M4A4 | 变频器,军规级,0 ~ 0.4,破损不堪,762124,The 2018 Inferno Collection,rarity_rare_weapon,M4A4 | Converter,,4.49
2018 炼狱小镇收藏品,MAC-10 | 小牛皮,工业级,0 ~ 1,崭新出厂,762101,The 2018 Inferno Collection,rarity_uncommon_weapon,MAC-10 | Calf Skin,,3.87
2018 炼狱小镇收藏品,MAC-10 | 小牛皮,工业级,0 ~ 1,略有磨损,762095,The 2018 Inferno Collection,rarity_uncommon_weapon,MAC-10 | Calf Skin,,1.05
2018 炼狱小镇收藏品,MAC-10 | 小牛皮,工业级,0 ~ 1,久经沙场,762127,The 2018 Inferno Collection,rarity_uncommon_weapon,MAC-10 | Calf Skin,,0.5
2018 炼狱小镇收藏品,MAC-10 | 小牛皮,工业级,0 ~ 1,破损不堪,762128,The 2018 Inferno Collection,rarity_uncommon_weapon,MAC-10 | Calf Skin,,0.44
2018 炼狱小镇收藏品,MAC-10 | 小牛皮,工业级,0 ~ 1,战痕累累,762126,The 2018 Inferno Collection,rarity_uncommon_weapon,MAC-10 | Calf Skin,,0.48
2018 炼狱小镇收藏品,MAG-7 | 外表生锈,消费级,0 ~ 1,崭新出厂,762050,The 2018 Inferno Collection,rarity_common_weapon,MAG-7 | Rust Coat,,1.68
2018 炼狱小镇收藏品,MAG-7 | 外表生锈,消费级,0 ~ 1,略有磨损,762067,The 2018 Inferno Collection,rarity_common_weapon,MAG-7 | Rust Coat,,0.17
2018 炼狱小镇收藏品,MAG-7 | 外表生锈,消费级,0 ~ 1,久经沙场,762079,The 2018 Inferno Collection,rarity_common_weapon,MAG-7 | Rust Coat,,0.11
2018 炼狱小镇收藏品,MAG-7 | 外表生锈,消费级,0 ~ 1,破损不堪,762092,The 2018 Inferno Collection,rarity_common_weapon,MAG-7 | Rust Coat,,0.08
2018 炼狱小镇收藏品,MAG-7 | 外表生锈,消费级,0 ~ 1,战痕累累,762049,The 2018 Inferno Collection,rarity_common_weapon,MAG-7 | Rust Coat,,0.09
2018 炼狱小镇收藏品,MP5-SD | 越野,消费级,0.06 ~ 0.8,崭新出厂,762132,The 2018 Inferno Collection,rarity_common_weapon,MP5-SD | Dirt Drop,,2.63
2018 炼狱小镇收藏品,MP5-SD | 越野,消费级,0.06 ~ 0.8,略有磨损,762055,The 2018 Inferno Collection,rarity_common_weapon,MP5-SD | Dirt Drop,,0.2
2018 炼狱小镇收藏品,MP5-SD | 越野,消费级,0.06 ~ 0.8,久经沙场,762058,The 2018 Inferno Collection,rarity_common_weapon,MP5-SD | Dirt Drop,,0.06
2018 炼狱小镇收藏品,MP5-SD | 越野,消费级,0.06 ~ 0.8,破损不堪,762099,The 2018 Inferno Collection,rarity_common_weapon,MP5-SD | Dirt Drop,,0.26
2018 炼狱小镇收藏品,MP5-SD | 越野,消费级,0.06 ~ 0.8,战痕累累,762066,The 2018 Inferno Collection,rarity_common_weapon,MP5-SD | Dirt Drop,,0.07
2018 炼狱小镇收藏品,MP7 | 渐变之色,受限级,0 ~ 0.25,崭新出厂,762133,The 2018 Inferno Collection,rarity_mythical_weapon,MP7 | Fade,,103.0
2018 炼狱小镇收藏品,MP7 | 渐变之色,受限级,0 ~ 0.25,略有磨损,762135,The 2018 Inferno Collection,rarity_mythical_weapon,MP7 | Fade,,49.1
2018 炼狱小镇收藏品,MP7 | 渐变之色,受限级,0 ~ 0.25,久经沙场,762134,The 2018 Inferno Collection,rarity_mythical_weapon,MP7 | Fade,,49.15
2018 炼狱小镇收藏品,MP9 | 滑移,消费级,0.06 ~ 0.8,崭新出厂,762173,The 2018 Inferno Collection,rarity_common_weapon,MP9 | Slide,,14.7
2018 炼狱小镇收藏品,MP9 | 滑移,消费级,0.06 ~ 0.8,略有磨损,762100,The 2018 Inferno Collection,rarity_common_weapon,MP9 | Slide,,0.2
2018 炼狱小镇收藏品,MP9 | 滑移,消费级,0.06 ~ 0.8,久经沙场,762070,The 2018 Inferno Collection,rarity_common_weapon,MP9 | Slide,,0.07
2018 炼狱小镇收藏品,MP9 | 滑移,消费级,0.06 ~ 0.8,破损不堪,762103,The 2018 Inferno Collection,rarity_common_weapon,MP9 | Slide,,0.08
2018 炼狱小镇收藏品,MP9 | 滑移,消费级,0.06 ~ 0.8,战痕累累,762053,The 2018 Inferno Collection,rarity_common_weapon,MP9 | Slide,,0.11
2018 炼狱小镇收藏品,P250 | 葡萄酒,受限级,0 ~ 1,崭新出厂,762145,The 2018 Inferno Collection,rarity_mythical_weapon,P250 | Vino Primo,,139.95
2018 炼狱小镇收藏品,P250 | 葡萄酒,受限级,0 ~ 1,略有磨损,762212,The 2018 Inferno Collection,rarity_mythical_weapon,P250 | Vino Primo,,19.34
2018 炼狱小镇收藏品,P250 | 葡萄酒,受限级,0 ~ 1,久经沙场,762146,The 2018 Inferno Collection,rarity_mythical_weapon,P250 | Vino Primo,,5.75
2018 炼狱小镇收藏品,P250 | 葡萄酒,受限级,0 ~ 1,破损不堪,762213,The 2018 Inferno Collection,rarity_mythical_weapon,P250 | Vino Primo,,4.94
2018 炼狱小镇收藏品,P250 | 葡萄酒,受限级,0 ~ 1,战痕累累,762144,The 2018 Inferno Collection,rarity_mythical_weapon,P250 | Vino Primo,,4.8
